Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20121207,-5.8,3.5,5.7,956.42,88.08,2.5,-3.3,-10.8,-14.2,8.9,0,7,1.15,1
20121208,-5.1,3.6,6.3,964.3,85.17,1.7,-2.8,-7.1,-11.5,7.2,0,7,2.017,1
20121209,-3.8,4.1,6,966.53,87.83,6.8,0.6,-9.8,-13,16.3,0.4,7,3.417,1
20121210,0.7,5.9,7.7,956.47,91.46,7.5,2,-0.2,-1.6,14.7,1,7,0,6
20121211,-2.4,4.9,8,965.28,94.54,3.7,-0.2,-4.6,-5,7.9,0.2,7,0,9
20121212,-7.9,2.9,3.1,969.15,85.33,1.9,-1.7,-17,-22.6,6.6,0,0,7.85,14
20121213,-11.5,2.4,5.1,962.38,87.63,1.3,-5.2,-20.2,-23.5,5,0,7,5.567,10
20121214,-4,3.8,7,955.46,84.54,2.5,-1.7,-6.8,-9.2,6.3,0.2,6,4.183,9
20121215,2,6.6,7.4,955.02,91.54,2,5.8,-2.4,-2.6,7.7,7.4,6,0,9
20121216,4.4,7.2,7,958.46,86.33,3.9,7,1.1,-1.4,9.3,8,6,1.083,4
20121217,4.5,7.6,7.5,956.84,90.33,3.8,7.1,2.1,1.6,11.7,2.1,6,0.733,0
20121218,3.2,7.1,7.4,961.47,92.88,3.2,5,0.5,-0.6,8.2,2.5,6,0,0
20121219,1.5,6.7,7.5,970.01,97.83,1.8,4.5,-0.6,-1.6,4.9,0,0,0.667,0
20121220,0.1,5.8,7.3,964.36,94.29,3.9,1.3,-1.1,-1.1,10.1,4.6,8,0,0
20121221,2.7,7.4,8,959.92,98.58,2.5,5.5,-0.4,-0.5,8.1,5.4,6,0,1
20121222,4.9,8,7.9,965.26,92.67,3.1,7.1,3.4,0.9,7.1,13.7,6,1.5,0
20121223,9.9,9.9,7.4,960.43,81.38,8.3,12.4,3.5,3.1,20.1,0.9,6,0,0
20121224,7.6,7.3,6,960.22,71.21,1.9,13.5,0.4,-2,6.8,0,0,5.9,0
20121225,6.4,7.4,7.3,956.68,78.92,1.5,15.4,-0.5,-2.1,9.2,1.3,6,4.8,0
20121226,7,7.5,6.4,962.29,75.21,7.4,8.8,4.5,2.1,17.9,0.1,6,1.783,0
20121227,7.1,7.5,6.8,958.96,74.58,7.4,9.3,4.4,2.2,18.2,8.7,6,0,0
20121228,3.9,7.4,6.4,971.88,91.29,4,6.5,-1.4,-2.8,17.1,0.6,6,0,0
20121229,1.6,6.5,5.1,969.49,94.71,1.7,7,-3.1,-5.1,4.2,0,0,5.867,0
20121230,3.6,6.3,2.7,968.75,80.42,4.4,9.2,-3.3,-5.3,17.5,0,0,3.467,0
20121231,2.3,5.7,4.1,968.28,79.38,1.8,7.7,-4.7,-6.5,6.5,0,0,3.833,0
20130101,1.6,6,6.2,959.24,86.67,2.4,7.2,-5.6,-7.6,8.9,0.9,6,0.95,0
20130102,2.2,6.3,4.8,971.23,88.25,3.1,4.5,-4.6,-7.1,7.5,0,0,0.733,0
20130103,1.5,6.2,6.4,980.27,90.38,5.1,5.4,-5.4,-7.8,13.2,1.3,6,0,0
20130104,6.1,9.1,8,980.26,96.21,6.4,7.7,4.1,3.5,12.6,15.2,6,0,0
20130105,6.1,9.2,8,976.55,96.96,5.6,7.3,4.7,4.4,12.8,2.6,6,0,0
20130106,5.1,8.3,8,975,94.92,5.5,5.7,4.6,4.2,11.1,1.3,6,0,0
20130107,5.2,8.3,7.6,974.61,94.5,3.3,6.2,1.9,0.1,9.2,0.6,6,0,0
20130108,3.2,7.3,7.3,972.32,95.04,2.2,5.2,0.4,-0.6,6.3,2.3,6,0.067,0
20130109,2.8,7,7.9,967.69,93.96,1.9,4.8,0.3,-1.1,6.5,0.7,8,0.417,0
20130110,2.4,6.9,7.9,960.23,95.08,3.8,4.1,1,0.3,8.8,0.9,6,0.1,0
20130111,0,5.3,6,960.59,86.42,2.7,2,-3.6,-5.8,8.7,0.5,8,2,0
20130112,-2.4,4.8,8,963.32,93.38,1.7,-0.8,-3.4,-3.5,4.9,0.9,7,0,0
20130113,-2.9,4.3,7.8,961.03,87.63,2.7,-2.2,-3.5,-3.6,6.4,0,0,0.3,2
20130114,-2.2,4.7,8,959.28,89.75,1.9,-1.1,-3.2,-3.5,7.7,0.1,7,0,1
20130115,-2.6,4.7,7.8,954.41,92.92,1.8,-1.5,-4.6,-7.4,7.2,0.6,7,0,1
20130116,-3.3,4.7,7.4,952.86,97.33,1.3,-0.7,-8.6,-11.7,4.5,1.9,7,0,2
20130117,-4.3,4.4,8,955.84,99.13,3,-3.5,-7.9,-10.9,5.5,3.5,7,0,4
20130118,-4.2,4.1,7.6,954.64,92.33,1.5,-2.7,-5.1,-6.4,6,0,7,0,14
20130119,-5.2,3.7,7.8,944.83,89.92,4,-4,-6.1,-7.1,8.5,0,8,0,14
20130120,-5,3.9,8,941.88,91.71,2.7,-3.3,-6.5,-7.2,7.3,0,6,0,14
20130121,-2.8,4.8,7.8,945.88,96.42,1.6,-0.8,-4.4,-5.8,4.9,3.6,7,0,13
20130122,-0.5,5.3,6.4,951.03,89.88,1.8,3.2,-8.7,-11.6,7.7,0,7,2.733,18
20130123,-5,3.9,3.3,953.53,93.04,0.9,3.5,-10.9,-14.6,4.1,0,0,7.9,12
20130124,-4.8,4.3,8,956.35,99.25,0.8,-2.4,-6.7,-6.8,2.7,1,7,0,11
20130125,-4.2,4.3,8,963.01,95.58,1.6,-2.8,-5.1,-6,4.1,0,7,0,13
20130126,-7.1,3.3,7.1,960.96,90.21,2.3,-4.8,-14.9,-18.2,8.1,0,7,0,13
20130127,-2.1,4,7.7,958.43,77.42,1.3,1.6,-12.6,-12.4,3.7,1.9,8,2.1,13
20130128,1.6,6.5,6.5,963.13,94.38,3,3.5,-1.8,-5,8.1,0,6,0.15,10
20130129,4.2,7,8,964.83,83.92,7.6,7.9,-2.3,-4.4,15.5,8.5,6,0,8
20130130,10.7,9.9,6.6,962.53,77.46,10.1,14.6,6.4,4.7,21.1,3.6,6,1.467,0
20130131,7.3,6.8,5.1,965.3,67.46,9.7,10,5,3.3,21.6,1.3,6,5.033,0
20130201,5.5,8.2,7.9,953.95,90.83,4.5,7.7,4.3,2.8,10.5,26.4,6,0,0
20130202,3.3,7.1,7.6,947.01,89.67,4.3,8.3,-0.7,-2.3,13.7,2,8,0,0
20130203,0.4,5.3,6.9,963,85.25,5.9,2.5,-2.3,-3.4,16.9,0.3,7,0.333,1
20130204,2.5,6.8,7.9,960.76,92.5,10.7,6.1,-0.4,-0.6,18.6,1.9,8,0,4
20130205,3.8,7.2,7.4,953.26,89.58,6.7,7.7,0.2,0,19.7,4.8,8,0.917,0
20130206,0.5,5.5,6.7,947.65,86.67,3.1,2.7,-0.9,-2,9.5,2.6,7,4.133,3
20130207,-0.5,5.5,7.5,954.77,92.96,3.2,0.9,-3,-4.7,11.3,3.1,7,0.65,6
20130208,-1.9,4.6,6.6,958.64,87.5,2.6,-0.2,-5.5,-8.4,7.7,0.6,7,1.983,11
20130209,-4,4,7,962.67,86.33,3.1,-1.8,-10.7,-12.7,7.6,0,7,2.817,10
20130210,-7.1,3.3,4.5,960.75,90.08,2.1,-3.9,-12.1,-16.9,5.7,0,7,6.583,9
20130211,-5.6,3.3,5.6,950.44,82.13,4.6,-3,-8.9,-12.2,9.6,0,0,3.467,8
20130212,-4,4.2,8,954.4,93.29,2.4,-3,-6.7,-8.7,5.4,2.5,7,0,7
20130213,-5,3.9,7,967.6,90.46,1.9,-1.6,-11.9,-16.2,5.3,0,7,1.9,19
20130214,-6.7,3.4,5.7,968.28,89.46,0.8,0.8,-15.4,-19,4.3,0,0,4.183,18
20130215,-5.8,4.2,7.7,965.11,96.63,1.1,0,-15.5,-18.2,4.2,3.8,7,0,15
20130216,1,6.3,7.9,969.73,96.25,2,2.7,-0.6,-1,4.8,1.8,8,0.1,19
20130217,0.6,6.2,8,968.39,96.96,1.3,1.4,-0.1,-0.5,4,0,7,0,15
20130218,-0.7,5.3,7.1,966.66,91.04,1.6,1.3,-3.7,-5.3,4.3,0,0,0.367,14
20130219,-0.7,5.5,7.8,962.69,94.5,3.6,1,-3,-4.4,9,1.4,7,0.117,9
20130220,-2,4.5,7.1,964.98,85.42,1.4,4.2,-4.4,-6.6,6.3,0,7,2.883,14
20130221,-4.3,3.6,7.2,963.17,80.92,2.9,-2.4,-6.3,-9,7.2,0.1,7,0.117,14
20130222,-5.6,3.2,7.8,956.81,78.58,3.6,-4.3,-6.6,-7.4,7.9,0.4,7,1.617,14
20130223,-5.2,3.5,7.5,954.32,84.67,1.9,-3.2,-8,-10.1,5.3,2.7,7,2.567,16
20130224,-3.6,4.1,7.8,957.52,88.75,1.8,-0.3,-5.3,-6,4.7,0,7,0.55,19
20130225,-3,4.2,4.6,964.69,86,2.1,4.1,-12.3,-15.8,5,0,7,4.25,15
20130226,-2.3,5.2,7.7,970.99,99.38,1.3,0.6,-11,-11.4,6.2,5.4,8,0,14
20130227,0.9,6.4,8,973.15,97.54,2.1,2,0.2,0,5.1,0,6,0,17
20130228,1.4,6,8,970.98,89.21,2.4,2,0.5,0.1,6.8,0,6,0,15
20130301,0,5.7,8,968.8,92.96,1.3,0.6,-0.6,-0.9,4.4,0,8,0,13
20130302,-0.4,5,5.3,968.97,84.54,1.6,3.5,-6.6,-9.4,5,0,6,5.667,9
20130303,-2.4,4.4,1,968.49,86.83,1.5,2.9,-8.7,-10.6,4,0,0,8.117,7
20130304,-1.1,4.5,0,966.81,80.46,2.7,4.8,-9,-11.6,8.2,0,0,10.2,5
20130305,1.7,5.2,2.4,959.9,76.54,1.7,10,-6.5,-8.2,5,0,0,9.317,4
20130306,4.2,6.4,6.3,951.95,78.75,1.8,12.7,-4.3,-5.7,7.4,0,0,6.067,0
20130307,7.5,7.9,6.4,948.89,77.42,1.5,15.4,-0.4,-1.3,6.3,0,6,6.683,0
20130308,8.1,8.5,4.7,948.75,80.25,1.9,16.5,-0.4,-2.6,9,1.7,6,9.85,0
20130309,9.1,9.4,7,950.87,82.38,3,13,3.8,1.7,7.6,0.6,6,0.2,0
20130310,6.5,8.4,6.1,947.74,87.42,2.3,11.9,2.6,-0.5,11.9,3.3,6,1.5,0
20130311,5.1,7.9,7.5,947.83,90.08,1.8,7,3.1,2,4.7,0,6,0,0
20130312,3.8,7.5,7.9,945.1,93.42,2.1,5.7,2.2,0.5,9.5,4.7,8,0,0
20130313,-0.3,5.2,8,948.51,85.67,3,3.8,-3.7,-4.1,6.5,0,7,0,0
20130314,-3.1,3.6,6.4,955.16,74.54,3.5,-0.9,-6,-7.1,8.2,0,7,4.05,1
20130315,-3.2,3.5,4.8,960.91,73.08,2.7,-0.1,-6.6,-10.2,9.6,0.1,7,4.483,0
20130316,-1.2,3.2,2.6,962.79,60.5,3.5,4.8,-7.9,-10.8,10.7,0,0,10.5,0
20130317,1.8,4.6,5.9,952.35,66.21,4.3,7.4,-3.8,-5.6,10,0,0,6.767,0
20130318,2.2,6.4,7.9,942.12,88.71,2.6,4.1,0.5,-0.4,9.4,7.3,8,0,0
20130319,4.2,6.1,5.2,947.49,75.25,6.3,8.9,-0.8,-4.7,17.5,0.7,6,5.05,0
20130320,4.4,5.8,6,952.96,71.54,3,12.2,-3,-5.8,14.8,0.2,6,6.033,0
20130321,2.7,5.6,6.5,962.62,75.54,4.3,6.6,-2.9,-5.1,10.4,0,7,4.383,0
20130322,1.7,5,4.6,961.97,73.54,2.9,7,-2.1,-4.8,9.4,0,0,8.483,0
20130323,-0.5,4.1,7.8,960.59,70.29,6.6,1.7,-1.7,-2.2,12.6,0,7,0.45,0
20130324,-1.2,3.8,7.8,958.09,67.54,7,2,-3.2,-3.3,13.2,0.4,7,2.433,0
20130325,-2.3,4.3,8,955.31,84.13,4,-1,-3.8,-4,8.8,2,7,0,1
20130326,-4.4,4.1,7.9,955.33,92.63,3,-3.5,-5.9,-8.4,8,1.5,7,0,4
20130327,-3.1,3.8,7.3,956.08,80,2.3,-0.2,-7.1,-11.1,6.6,0,7,1.883,4
20130328,-0.5,5.1,6.3,954.75,84.38,2.4,3.9,-6.4,-10.9,6.1,5.8,8,1.233,4
20130329,2.8,5.7,6.9,953.87,77.71,3.1,6.2,0.7,0.1,7.8,1,8,4.933,0
20130330,2.4,6.8,8,950.55,93.33,1.9,5.3,0.3,-0.6,5.7,7.1,8,0,0
20130331,0.3,5.5,7.5,953.76,87.5,2.3,2.3,-1.5,-3.7,6.8,1.1,8,0,2
20130401,-0.3,4.4,6,955.05,74.46,2.2,3.7,-5,-7.2,6.5,0,0,5.45,0
20130402,1.4,5.4,7.6,954.51,80.46,4,4.1,-0.2,-0.5,9.1,0,7,1.483,0
20130403,1.8,5.1,7.2,958.29,74.08,2.9,4.8,-0.8,-3.5,6.6,0,0,1.5,0
20130404,1.8,5.3,4.6,955.89,77.08,3.6,6.2,-1.8,-4.2,8.9,0,0,6.333,0
20130405,1.8,5.6,8,953.31,80.79,2.1,3.3,0.1,-0.2,5.4,0,8,0,0
20130406,2.6,5.7,8,961.95,78,1.7,4.2,1.1,0.5,4.7,0,6,0,0
20130407,2.2,5.7,7.1,965,80.38,1.8,5.1,-1.8,-5.9,5.1,0,7,0,0
20130408,4.3,6,6.1,955.1,73.88,3,9.7,-1.2,-4.7,10.4,0.5,6,6.617,0
20130409,6.5,7.6,6.6,952.77,79.92,3.1,12.9,1.1,-0.7,13.4,5.2,6,4.2,0
20130410,7.5,7.6,6.9,956.99,74,6,12.5,3,0.7,21,2.3,6,2.55,0
20130411,10.1,10.2,7.6,954.91,81.63,2.9,16.2,3.8,2.6,11.4,3.3,6,0.433,0
20130412,10.7,8.9,6.3,955.45,69.67,6.2,14,7,4.9,18.3,0.2,6,2.25,0
20130413,9,7.6,3.3,967.5,68.08,4.7,14.3,1.4,-1.8,18,0.2,6,7.283,0
20130414,11.2,8.5,6.2,973.45,65.92,1.5,19.2,0.7,-2.4,6,0,6,7.517,0
20130415,13.8,10.1,2.2,969.12,66.58,1.9,22.1,3.1,0.1,6.4,0,0,12.533,0
20130416,13.7,11.7,6.2,968.21,77.17,2.2,23,5.1,2.8,14,3.9,6,5.2,0
20130417,15.4,12.4,6.6,970.59,73.38,1.6,21.2,8.2,5.1,4.6,0,0,6.783,0
20130418,16.6,12.5,6.4,966.17,69.58,2.8,24.7,6,3.8,13.2,2.5,6,8.517,0
20130419,9.5,9.8,8,969.81,82.33,2.9,12.7,6.5,5.9,6.6,10.1,6,0,0
20130420,7.5,9.2,8,968.45,88.75,4.2,9.2,5.8,5.5,10.2,0.3,6,0,0
20130421,10.1,10.1,7.5,964.06,82.29,3.4,13.8,8.1,7.7,7.6,0,6,3.483,0
20130422,11,10,7.3,964.34,77.04,2.1,14.1,8.6,8.1,4.9,0,0,0.083,0
20130423,11.8,9.7,5.6,969.42,72.17,1.9,17,5.1,1.8,5.2,0,0,3.567,0
20130424,12.5,10,2.9,973.59,72.21,1.4,20.6,2.8,0.3,6.3,0,0,11.183,0
20130425,14.4,10.6,0.2,971.56,69.25,1.3,22.9,4.5,1.7,4.2,0,0,12.683,0
20130426,16.7,10.9,3.7,959.37,62.29,1.8,24.7,5,2.5,11.9,0,0,10.183,0
20130427,13.6,12.5,7.3,951,80.96,2.9,20.8,6.8,6.8,14.7,5.9,8,3.433,0
20130428,8.3,9.3,8,960.92,84.83,2.8,10.6,6,6,-999,0,6,0.05,0
20130429,10.5,10.6,7.8,965.54,83.42,1.3,12.8,8.4,5.9,3.7,0,6,0,0
20130430,11.8,11.7,6.7,965.27,84.58,2.5,16.8,6.4,4.6,6.5,0,0,0.15,0
20130501,13.9,13.4,5.8,965.73,84.04,2.6,20.7,5.7,2.7,7.8,0.4,6,7.533,0
20130502,13.9,13.9,7.8,964.34,87.46,2.1,16.9,11.5,10.6,5.2,0.3,6,0.167,0
20130503,13,13.1,7.8,962.17,87.25,2.3,14.9,10.8,9.7,9.8,0.9,6,0,0
20130504,13,11.3,6.4,965.92,77.04,3.9,18.5,7.7,4.7,9,0,6,5.633,0
20130505,13.3,10.8,3.5,969.51,73.04,2.3,18.8,6.5,3.7,7.9,0,0,10.883,0
20130506,15,13.1,6.3,964.03,77.71,3,21.4,9.2,6.2,7.8,7,6,7.467,0
20130507,14.9,14.4,7.3,963,85.46,2.6,17.8,11.6,9.6,6.6,0.1,6,0.067,0
20130508,16.1,12.9,3.6,962.4,72.79,1.5,22.1,10.6,7.6,6.7,0,0,10.233,0
20130509,16.7,13.9,6.7,962.51,75.13,1.7,22.6,7.9,6.2,8,10.7,6,6.267,0
20130510,12.3,13.5,7.8,963.28,93.42,2.6,14.5,9,7.9,9.9,11.8,6,0,0
20130511,10.4,11.3,7.8,963.94,90.17,2.5,12.8,9,8.1,7.5,6.2,6,0,0
20130512,8.8,9.4,5.8,964.53,83.33,3.8,14,4.1,1.1,13.7,3.5,6,3.333,0
20130513,9,9.4,7.4,966.21,82.17,3.8,12.4,3.2,1.1,11.3,0.4,6,0,0
20130514,13.4,11,5.3,960.09,73,1.9,18.8,7.5,5.1,6.1,0,0,9.55,0
20130515,16.4,11.3,4.3,950.75,64.54,2,24.2,6.6,3.4,7,0,0,9.367,0
20130516,15.1,12.2,5.7,945.31,73.13,3.2,20.7,5.6,3.8,11.6,0,0,2.483,0
20130517,15,14.2,7.2,947.92,84.13,2.7,20,11.1,10.6,9.8,6.5,6,4.017,0
20130518,14.5,11.9,3.9,956.66,73.29,2.7,19.1,10.2,9.1,7.9,0,0,11.283,0
20130519,12.6,12,4.8,955.33,82.54,4.1,21,5.9,3.6,15.1,0.1,6,6,0
20130520,12,9.3,4.5,960.86,68.25,3.8,17.3,6,3.4,11,0,6,10.05,0
20130521,11.1,10.3,6,960.02,79.38,2.5,16.9,6.3,4.1,15.8,13.3,6,6.583,0
20130522,9.7,10.3,7.3,957.9,85.5,4.3,13,6.9,6,11.9,1.3,6,0.683,0
20130523,8.5,8.5,7.2,956.48,77.08,2.5,13.3,5.5,4.8,15,1.9,8,3.15,0
20130524,6.3,7.5,7.6,958.18,78.75,2.8,9.7,4.2,3.4,8.5,0.1,6,0.633,0
20130525,6.9,8.2,7.3,958.92,83.04,2,9.5,3.2,2.2,6.8,0.2,6,0.167,0
20130526,6.3,8.6,7.8,959.05,89.83,7.5,8.3,4.9,3.6,16.2,26,6,0.067,0
20130527,8.8,9.5,7.5,958.19,84.67,5.9,12.6,3.4,1.2,15.3,1.8,6,0,0
20130528,12.1,10.1,3.3,952.84,74.5,1.1,19.2,1.1,-0.5,5.7,2.1,6,13.183,0
20130529,9.3,10.5,7.6,951.44,89.08,4.4,12.3,7.2,6.3,13.7,5,6,0,0
20130530,9.5,10.1,7.7,953.77,85.79,2.6,12.3,5.9,4.6,11.1,13.4,6,0.267,0
20130531,8.7,10.7,8,949.39,95.29,7.2,10.5,7.4,7,16.5,21.5,6,0,0
20130601,11.3,12.7,7.8,956.98,94.63,3.3,13.4,5.8,4.5,13.2,22.8,6,0,0
20130602,9.2,11.1,8,964.47,95.13,4.8,11.6,7.1,6.6,14.8,41.5,6,0,0
20130603,7,9.4,8,970.26,94.33,3.6,8.5,6,5.9,9,3.7,6,0,0
20130604,10.7,11.2,7,967.62,87.25,1.9,16.2,6.1,5.9,6.2,0.4,6,2.35,0
20130605,14.7,12.6,4.3,965.78,77.46,1.7,21.1,8.1,5.6,7.3,0,0,11.333,0
20130606,15.5,13,2.3,966.91,75.96,1.7,22.3,5.6,4.1,8,0,0,13.783,0
20130607,16,14,4.5,967.04,78.83,1.6,22,8.3,6.6,5.4,0,0,13.083,0
20130608,17.8,14.2,2.8,962.72,73.25,1.4,24.7,8.6,7.2,6.4,0,0,14.167,0
20130609,17.3,15.9,6,956.9,81.67,2.5,23.5,10.8,9.4,9.1,5.8,6,6.933,0
20130610,14.1,14.5,7.7,958.02,90.33,4,16.6,13,12.6,11.1,5.3,6,0.017,0
20130611,14.7,13.7,6.6,964.88,82.96,2.3,19.9,11.3,11,7.8,0,6,2.733,0
20130612,16.5,13,4.7,968.75,72.46,1.5,22.8,10.7,8.2,5.7,0,0,10.25,0
20130613,18.7,13.8,2.6,965.86,67.38,1.6,26.1,8.6,6.4,11.7,2.6,6,14.783,0
20130614,14.8,13.6,7.1,968.08,80.79,2.5,17.7,12.2,11.5,15.8,0.1,6,3.783,0
20130615,18.8,15.3,6.1,964.28,73.29,2,25.8,9.8,8.1,7.5,2.5,6,11.75,0
20130616,20.1,16.9,3.9,965.27,73.58,1.5,26.8,14.7,12.6,7.6,0,6,11.483,0
20130617,23.2,20.6,1.1,962.91,75.46,2.2,31.1,13.1,11.8,10.8,0,0,14.917,0
20130618,25.3,20.4,2.2,963.92,66.63,2.3,32.7,14.8,13.1,9.9,0,0,13.15,0
20130619,25.4,18.7,1.8,961.65,61.17,2.4,33.1,14.8,12.6,7.3,0,0,14,0
20130620,24.6,19,2.5,959.96,65.42,2,33.1,16.5,15.1,18.7,3.6,6,11.217,0
20130621,19.2,15.6,6,964.86,71.38,2.5,23.5,14.9,14.7,14.4,10.3,6,7.25,0
20130622,16.6,16.7,5.7,965.68,88.58,2.1,20.4,12.5,10.6,6.8,8.9,6,3.783,0
20130623,15.4,15.2,6.1,964.5,87.71,3,21.2,10.1,8.4,8.9,22.4,6,2.267,0
20130624,12.7,13.3,7.6,967.47,90.75,3.4,15.2,11,10.6,8.9,3.2,6,0,0
20130625,12.4,12,7.9,970.44,84.04,3.6,15.8,10.4,9.8,10.1,0.4,6,0.6,0
20130626,11.3,9.7,6.9,973.8,73.42,3.6,15.5,4.9,3.1,10.6,0,0,8.233,0
20130627,11,10.3,6.9,971.39,80.25,1.4,16.4,4.5,2.9,8.4,1.7,6,2.583,0
20130628,12.3,11.3,5.2,968.89,80.5,1.8,18.1,7.8,6.3,7.6,0.2,6,5.867,0
20130629,12.1,12.9,7,967.55,90.67,4,15.9,7.5,6.1,11.3,4.8,6,0.817,0
20130630,13.7,11.9,4.7,970.52,77.29,2.5,18.5,9.7,8.4,7.8,0,0,8.217,0
20130701,16.5,13.2,2.8,967.31,73.29,1,22.5,9.9,8,4.2,0,0,11.35,0
20130702,19.2,14.8,5.4,964.25,69.79,1.8,26.8,9.7,7.5,9.5,0.1,6,12.867,0
20130703,18,16.6,7.3,962.67,80.79,2.5,23.6,14.3,13.4,7.7,2.7,6,1.667,0
20130704,19.2,17.7,7,968.83,80.13,1.8,23.4,15.3,14.7,6.2,0.1,6,3.367,0
20130705,19.4,16.6,6.2,974.34,74.79,1.9,24.2,13.3,11.5,6.1,0,0,4.517,0
20130706,19,16.8,5.8,974.91,77.92,2.7,24.2,12.8,10.3,9.2,0,0,9.9,0
20130707,20.2,17.5,3.3,974.65,75.33,3.5,25.8,13.7,10.6,9.3,0,0,11.333,0
20130708,20.4,15.5,5.3,974.23,66.04,3.2,25.3,14.8,12.3,9.8,0,0,12.983,0
20130709,20,15.3,5,969.99,67.63,2.6,25.8,13.4,10.4,8.5,0,0,14.167,0
20130710,21.2,15.5,3,964.7,64.88,1.6,27.4,12.6,11,6.6,0,0,12.833,0
20130711,17.2,13,4.5,965.57,67.33,2.6,21.5,11.4,9.3,7.9,0,0,8.967,0
20130712,15.8,11.7,2.2,967.97,69.13,1.4,22.5,7.7,5.4,6.1,0,0,12.5,0
20130713,16.7,11.7,1.8,968.07,66.71,1,24.2,6.6,5.4,5.3,0,0,12.017,0
20130714,18.7,12.9,2.6,968.8,63.88,1.1,25.7,8.4,6.1,6,0,0,12.4,0
20130715,18.6,13.2,3.5,969.22,65.08,2.3,25.7,10.5,8.1,9.4,0,0,12.583,0
20130716,18.1,12.4,0.6,970.36,64.58,1.7,26.4,7.6,5.2,6.9,0,0,14.683,0
20130717,19.3,13.2,0.8,969.14,64.38,1.5,28.2,7.9,6,6.8,0,0,14.567,0
20130718,21.8,14.5,2.4,968.32,59.04,2.8,28.6,12.1,9.9,8.9,0,0,12.85,0
20130719,21.2,15.4,1,967.1,64.92,1.9,28.5,12.5,10.8,6.4,0,0,13.1,0
20130720,21.5,15.5,2.7,966.64,63.17,2.4,28.4,12.1,10.6,6.9,0,0,13.833,0
20130721,21.5,14.5,1,967.86,59.58,3,28.2,12.8,10.8,8.9,0,0,14.483,0
20130722,20.8,13.7,0.3,966.08,62.42,1.3,29.6,10.3,7.9,6,0,0,14.667,0
20130723,22.5,13.6,2.5,963.02,56.42,1.4,31.3,10.9,9.3,7.7,0.1,6,12.117,0
20130724,22.4,16.7,6.2,964.25,64.08,2.5,30.6,16.6,14.9,13.5,0.1,6,8.417,0
20130725,21.7,18.3,2.2,965.75,74.38,1.7,30.3,13.6,12,12.7,0,6,9.933,0
20130726,23.5,16.9,4,964.48,63.71,1.5,31.8,14.3,12.6,7.1,0,0,13.8,0
20130727,25.9,16.7,1.5,960.62,55.83,1.9,35.3,13.9,12.6,7.4,0,0,13.1,0
20130728,25.4,16.8,2.3,960.87,56.58,3.3,34.8,14.8,12.9,12.8,1.6,8,12,0
20130729,18.9,17.8,6.7,964.68,81.96,3.2,24.6,15.1,14,14.4,7.6,6,1.567,0
20130730,18.7,15.3,4.8,969.19,72.29,3.8,24.4,13.4,12.4,10.7,0.1,6,6.55,0
20130731,21,15.9,4.2,968.88,66,3.4,27.2,13.5,11.9,11.2,0,0,7.517,0
20130801,22,15.2,0.1,966.64,64.5,1.9,31.5,11,9.1,7.4,0,0,14.217,0
20130802,23.6,15.6,0.1,964.88,61.42,1.3,35.2,10.9,8.6,5.5,0,0,14.3,0
20130803,24.3,17.4,3.4,966.47,61.46,2.6,32.1,13.9,12.6,13.1,3.6,6,10,0
20130804,21,17.9,2.8,969.26,74.33,2,29.4,13.5,12.6,18.5,0,6,10.467,0
20130805,22.4,16.5,1.7,966.15,66.96,2.2,32.3,11.8,10.3,7.9,0,0,13.033,0
20130806,24.2,17.3,4.3,963.72,63.71,2.8,34,16.3,15.2,18.5,14.5,6,9.267,0
20130807,21.7,20.3,6.5,960.92,79.54,2.2,28.5,14.3,13.5,10.8,0,0,5.267,0
20130808,21.3,18.3,7,964.35,72.96,2.3,26.9,16.6,15.5,9.6,0,6,3.567,0
20130809,17.1,18.2,7.8,968.24,93,2.5,19.2,14.4,13.4,8.2,17.8,6,0,0
20130810,18.1,14.6,3.8,968.78,73.75,2.2,24.3,11.4,9.6,6.9,0,6,11.1,0
20130811,18.8,14.5,4.5,967.28,68.71,2.4,23.5,14.4,13.2,7.1,0,0,9.25,0
20130812,18.9,14.7,3.9,964.9,70.63,1.7,26.3,11.6,10.1,12,2.2,6,10.167,0
20130813,17.3,13.2,6.3,966.66,69.04,2.9,22.4,12.2,11.1,9.1,0,0,5.65,0
20130814,16.4,11.5,4.8,970.3,63.33,1.7,20.7,10.6,9,6.1,0,0,7.433,0
20130815,16.7,11,4.4,970.67,61.08,1.5,22.8,9.3,7.3,5.9,0,0,12.3,0
20130816,17,11.9,1.1,967.66,66.96,1.5,26.5,6.5,4.9,6.8,0,0,13.533,0
20130817,19.7,14,1.5,965.31,66.67,1.5,29.1,9.2,7.5,6.8,0,0,12.35,0
20130818,21.5,15.3,5.6,964.79,63.96,1.6,29.1,11.4,10.1,5.8,0,6,10.167,0
20130819,17.6,18.7,7.5,966.4,92.58,2.9,20.8,14.8,13.8,12.2,13,6,0.5,0
20130820,14,13.5,4.5,974.31,85.08,2.4,17.8,7.6,6.3,7.4,0,0,3.4,0
20130821,14.2,11.7,1.8,972.68,75.58,2.6,21.4,6.7,6.1,9.9,0,0,10.7,0
20130822,15.6,12.7,2.7,967.75,74.5,2.1,23.1,6.1,4.7,8.1,0,0,11.633,0
20130823,16.6,13.5,6.8,965.28,73.5,2.3,23.2,9.2,7.1,6.5,0,0,7.817,0
